"시도별","연령계층별","시점","항목",데이터
"강원도","40 - 49세","2020","비경제활동인구 (천명)",40
"강원도","40 - 49세","2020","경제활동참가율 (%)",81.3
"강원도","40 - 49세","2020","고용률 (%)",79.4
"강원도","40 - 49세","2021","15세이상인구 (천명)",211
"강원도","40 - 49세","2021","경제활동인구 (천명)",173
"강원도","40 - 49세","2021","비경제활동인구 (천명)",38
"강원도","40 - 49세","2021","경제활동참가율 (%)",81.8
"강원도","40 - 49세","2021","고용률 (%)",80.2
"강원도","40 - 49세","2022","15세이상인구 (천명)",206
"강원도","40 - 49세","2022","경제활동인구 (천명)",171
"강원도","40 - 49세","2022","비경제활동인구 (천명)",34
"강원도","40 - 49세","2022","경제활동참가율 (%)",83.3
"강원도","40 - 49세","2022","고용률 (%)",81.6
"강원도","40 - 49세","2023","15세이상인구 (천명)",202
"강원도","40 - 49세","2023","경제활동인구 (천명)",170
"강원도","40 - 49세","2023","비경제활동인구 (천명)",32
"강원도","40 - 49세","2023","경제활동참가율 (%)",84.1
"강원도","40 - 49세","2023","고용률 (%)",82.5
"강원도","40 - 49세","2024","15세이상인구 (천명)",195
"강원도","40 - 49세","2024","경제활동인구 (천명)",160
"강원도","40 - 49세","2024","비경제활동인구 (천명)",35
"강원도","40 - 49세","2024","경제활동참가율 (%)",81.9
"강원도","40 - 49세","2024","고용률 (%)",80.3
"강원도","50 - 59세","2014","15세이상인구 (천명)",256
"강원도","50 - 59세","2014","경제활동인구 (천명)",188
"강원도","50 - 59세","2014","비경제활동인구 (천명)",68
"강원도","50 - 59세","2014","경제활동참가율 (%)",73.3
"강원도","50 - 59세","2014","고용률 (%)",72.2
"강원도","50 - 59세","2015","15세이상인구 (천명)",258
"강원도","50 - 59세","2015","경제활동인구 (천명)",193
"강원도","50 - 59세","2015","비경제활동인구 (천명)",65
"강원도","50 - 59세","2015","경제활동참가율 (%)",74.8
"강원도","50 - 59세","2015","고용률 (%)",74.1
"강원도","50 - 59세","2016","15세이상인구 (천명)",260
"강원도","50 - 59세","2016","경제활동인구 (천명)",195
"강원도","50 - 59세","2016","비경제활동인구 (천명)",65
"강원도","50 - 59세","2016","경제활동참가율 (%)",75.1
"강원도","50 - 59세","2016","고용률 (%)",74.6
"강원도","50 - 59세","2017","15세이상인구 (천명)",261
"강원도","50 - 59세","2017","경제활동인구 (천명)",202
"강원도","50 - 59세","2017","비경제활동인구 (천명)",60
"강원도","50 - 59세","2017","경제활동참가율 (%)",77.2
"강원도","50 - 59세","2017","고용률 (%)",76.1
"강원도","50 - 59세","2018","15세이상인구 (천명)",261
"강원도","50 - 59세","2018","경제활동인구 (천명)",205
"강원도","50 - 59세","2018","비경제활동인구 (천명)",56
"강원도","50 - 59세","2018","경제활동참가율 (%)",78.5
"강원도","50 - 59세","2018","고용률 (%)",77.2
"강원도","50 - 59세","2019","15세이상인구 (천명)",261
"강원도","50 - 59세","2019","경제활동인구 (천명)",210
"강원도","50 - 59세","2019","비경제활동인구 (천명)",51
"강원도","50 - 59세","2019","경제활동참가율 (%)",80.4
"강원도","50 - 59세","2019","고용률 (%)",78.9
"강원도","50 - 59세","2020","15세이상인구 (천명)",259
"강원도","50 - 59세","2020","경제활동인구 (천명)",205
"강원도","50 - 59세","2020","비경제활동인구 (천명)",54
"강원도","50 - 59세","2020","경제활동참가율 (%)",79.3
"강원도","50 - 59세","2020","고용률 (%)",77.4
"강원도","50 - 59세","2021","15세이상인구 (천명)",256
"강원도","50 - 59세","2021","경제활동인구 (천명)",201
"강원도","50 - 59세","2021","비경제활동인구 (천명)",55
"강원도","50 - 59세","2021","경제활동참가율 (%)",78.6
"강원도","50 - 59세","2021","고용률 (%)",76.9
"강원도","50 - 59세","2022","15세이상인구 (천명)",255
"강원도","50 - 59세","2022","경제활동인구 (천명)",201
"강원도","50 - 59세","2022","비경제활동인구 (천명)",54
"강원도","50 - 59세","2022","경제활동참가율 (%)",78.9
"강원도","50 - 59세","2022","고용률 (%)",77.7
"강원도","50 - 59세","2023","15세이상인구 (천명)",255
"강원도","50 - 59세","2023","경제활동인구 (천명)",203
"강원도","50 - 59세","2023","비경제활동인구 (천명)",52
"강원도","50 - 59세","2023","경제활동참가율 (%)",79.8
"강원도","50 - 59세","2023","고용률 (%)",78.5
"강원도","50 - 59세","2024","15세이상인구 (천명)",255
"강원도","50 - 59세","2024","경제활동인구 (천명)",202
"강원도","50 - 59세","2024","비경제활동인구 (천명)",52
"강원도","50 - 59세","2024","경제활동참가율 (%)",79.5
"강원도","50 - 59세","2024","고용률 (%)",78.2
"강원도","60세이상","2014","15세이상인구 (천명)",330
"강원도","60세이상","2014","경제활동인구 (천명)",131
"강원도","60세이상","2014","비경제활동인구 (천명)",200
"강원도","60세이상","2014","경제활동참가율 (%)",39.5
"강원도","60세이상","2014","고용률 (%)",38.7
"강원도","60세이상","2015","15세이상인구 (천명)",345
"강원도","60세이상","2015","경제활동인구 (천명)",141
"강원도","60세이상","2015","비경제활동인구 (천명)",204
"강원도","60세이상","2015","경제활동참가율 (%)",40.9
"강원도","60세이상","2015","고용률 (%)",39.8
"강원도","60세이상","2016","15세이상인구 (천명)",360
"강원도","60세이상","2016","경제활동인구 (천명)",149
"강원도","60세이상","2016","비경제활동인구 (천명)",211
"강원도","60세이상","2016","경제활동참가율 (%)",41.4
"강원도","60세이상","2016","고용률 (%)",40.6
"강원도","60세이상","2017","15세이상인구 (천명)",377
"강원도","60세이상","2017","경제활동인구 (천명)",174
"강원도","60세이상","2017","비경제활동인구 (천명)",203
"강원도","60세이상","2017","경제활동참가율 (%)",46.2
"강원도","60세이상","2017","고용률 (%)",45.2
"강원도","60세이상","2018","15세이상인구 (천명)",396
"강원도","60세이상","2018","경제활동인구 (천명)",188
"강원도","60세이상","2018","비경제활동인구 (천명)",208
"강원도","60세이상","2018","경제활동참가율 (%)",47.5
"강원도","60세이상","2018","고용률 (%)",45.5
"강원도","60세이상","2019","15세이상인구 (천명)",415
"강원도","60세이상","2019","경제활동인구 (천명)",210
"강원도","60세이상","2019","비경제활동인구 (천명)",205
"강원도","60세이상","2019","경제활동참가율 (%)",50.5
"강원도","60세이상","2019","고용률 (%)",48.1
"강원도","60세이상","2020","15세이상인구 (천명)",437
"강원도","60세이상","2020","경제활동인구 (천명)",220
"강원도","60세이상","2020","비경제활동인구 (천명)",218
"강원도","60세이상","2020","경제활동참가율 (%)",50.3
"강원도","60세이상","2020","고용률 (%)",47.8
"강원도","60세이상","2021","15세이상인구 (천명)",461
"강원도","60세이상","2021","경제활동인구 (천명)",242
"강원도","60세이상","2021","비경제활동인구 (천명)",219
"강원도","60세이상","2021","경제활동참가율 (%)",52.5
"강원도","60세이상","2021","고용률 (%)",50.1
"강원도","60세이상","2022","15세이상인구 (천명)",482
"강원도","60세이상","2022","경제활동인구 (천명)",254
"강원도","60세이상","2022","비경제활동인구 (천명)",228
"강원도","60세이상","2022","경제활동참가율 (%)",52.7
"강원도","60세이상","2022","고용률 (%)",50.6
"강원도","60세이상","2023","15세이상인구 (천명)",500
"강원도","60세이상","2023","경제활동인구 (천명)",268
"강원도","60세이상","2023","비경제활동인구 (천명)",232
"강원도","60세이상","2023","경제활동참가율 (%)",53.6
"강원도","60세이상","2023","고용률 (%)",51.6
"강원도","60세이상","2024","15세이상인구 (천명)",513
"강원도","60세이상","2024","경제활동인구 (천명)",272
"강원도","60세이상","2024","비경제활동인구 (천명)",240
"강원도","60세이상","2024","경제활동참가율 (%)",53.1
"강원도","60세이상","2024","고용률 (%)",51.1
"강원도","15 - 64세","2014","15세이상인구 (천명)",1019
"강원도","15 - 64세","2014","경제활동인구 (천명)",662
"강원도","15 - 64세","2014","비경제활동인구 (천명)",357
"강원도","15 - 64세","2014","경제활동참가율 (%)",65.0
"강원도","15 - 64세","2014","고용률 (%)",62.9
"강원도","15 - 64세","2015","15세이상인구 (천명)",1027
"강원도","15 - 64세","2015","경제활동인구 (천명)",683
"강원도","15 - 64세","2015","비경제활동인구 (천명)",344
"강원도","15 - 64세","2015","경제활동참가율 (%)",66.5
"강원도","15 - 64세","2015","고용률 (%)",64.3
"강원도","15 - 64세","2016","15세이상인구 (천명)",1030
"강원도","15 - 64세","2016","경제활동인구 (천명)",685
"강원도","15 - 64세","2016","비경제활동인구 (천명)",345
"강원도","15 - 64세","2016","경제활동참가율 (%)",66.5
"강원도","15 - 64세","2016","고용률 (%)",64.6
"강원도","15 - 64세","2017","15세이상인구 (천명)",1027
"강원도","15 - 64세","2017","경제활동인구 (천명)",708
"강원도","15 - 64세","2017","비경제활동인구 (천명)",320
"강원도","15 - 64세","2017","경제활동참가율 (%)",68.9
"강원도","15 - 64세","2017","고용률 (%)",67.1
"강원도","15 - 64세","2018","15세이상인구 (천명)",1022
"강원도","15 - 64세","2018","경제활동인구 (천명)",701
"강원도","15 - 64세","2018","비경제활동인구 (천명)",321
"강원도","15 - 64세","2018","경제활동참가율 (%)",68.6
"강원도","15 - 64세","2018","고용률 (%)",66.7
"강원도","15 - 64세","2019","15세이상인구 (천명)",1015
"강원도","15 - 64세","2019","경제활동인구 (천명)",716
"강원도","15 - 64세","2019","비경제활동인구 (천명)",299
"강원도","15 - 64세","2019","경제활동참가율 (%)",70.6
"강원도","15 - 64세","2019","고용률 (%)",68.3
"강원도","15 - 64세","2020","15세이상인구 (천명)",1004
"강원도","15 - 64세","2020","경제활동인구 (천명)",698
"강원도","15 - 64세","2020","비경제활동인구 (천명)",306
"강원도","15 - 64세","2020","경제활동참가율 (%)",69.5
"강원도","15 - 64세","2020","고용률 (%)",67.0
"강원도","15 - 64세","2021","15세이상인구 (천명)",998
"강원도","15 - 64세","2021","경제활동인구 (천명)",692
"강원도","15 - 64세","2021","비경제활동인구 (천명)",306
"강원도","15 - 64세","2021","경제활동참가율 (%)",69.4
"강원도","15 - 64세","2021","고용률 (%)",67.2
"강원도","15 - 64세","2022","15세이상인구 (천명)",986
"강원도","15 - 64세","2022","경제활동인구 (천명)",688
"강원도","15 - 64세","2022","비경제활동인구 (천명)",298
"강원도","15 - 64세","2022","경제활동참가율 (%)",69.8
"강원도","15 - 64세","2022","고용률 (%)",67.8
"강원도","15 - 64세","2023","15세이상인구 (천명)",975
"강원도","15 - 64세","2023","경제활동인구 (천명)",695
"강원도","15 - 64세","2023","비경제활동인구 (천명)",280
"강원도","15 - 64세","2023","경제활동참가율 (%)",71.3
"강원도","15 - 64세","2023","고용률 (%)",69.6
"강원도","15 - 64세","2024","15세이상인구 (천명)",959
"강원도","15 - 64세","2024","경제활동인구 (천명)",691
"강원도","15 - 64세","2024","비경제활동인구 (천명)",268
"강원도","15 - 64세","2024","경제활동참가율 (%)",72.0
"강원도","15 - 64세","2024","고용률 (%)",70.3
"강원도","15 - 24세","2014","15세이상인구 (천명)",183
"강원도","15 - 24세","2014","경제활동인구 (천명)",48
"강원도","15 - 24세","2014","비경제활동인구 (천명)",135
"강원도","15 - 24세","2014","경제활동참가율 (%)",26.1
"강원도","15 - 24세","2014","고용률 (%)",23.1
"강원도","15 - 24세","2015","15세이상인구 (천명)",185
"강원도","15 - 24세","2015","경제활동인구 (천명)",48
"강원도","15 - 24세","2015","비경제활동인구 (천명)",137
"강원도","15 - 24세","2015","경제활동참가율 (%)",25.9
"강원도","15 - 24세","2015","고용률 (%)",22.8
"강원도","15 - 24세","2016","15세이상인구 (천명)",184
"강원도","15 - 24세","2016","경제활동인구 (천명)",47
"강원도","15 - 24세","2016","비경제활동인구 (천명)",137
"강원도","15 - 24세","2016","경제활동참가율 (%)",25.7
"강원도","15 - 24세","2016","고용률 (%)",22.7
"강원도","15 - 24세","2017","15세이상인구 (천명)",178
"강원도","15 - 24세","2017","경제활동인구 (천명)",58
"강원도","15 - 24세","2017","비경제활동인구 (천명)",120
"강원도","15 - 24세","2017","경제활동참가율 (%)",32.5
"강원도","15 - 24세","2017","고용률 (%)",30.0
"강원도","15 - 24세","2018","15세이상인구 (천명)",170
"강원도","15 - 24세","2018","경제활동인구 (천명)",52
"강원도","15 - 24세","2018","비경제활동인구 (천명)",118
"강원도","15 - 24세","2018","경제활동참가율 (%)",30.6
"강원도","15 - 24세","2018","고용률 (%)",28.8
"강원도","15 - 24세","2019","15세이상인구 (천명)",162
"강원도","15 - 24세","2019","경제활동인구 (천명)",53
"강원도","15 - 24세","2019","비경제활동인구 (천명)",109
"강원도","15 - 24세","2019","경제활동참가율 (%)",32.7
"강원도","15 - 24세","2019","고용률 (%)",29.9
"강원도","15 - 24세","2020","15세이상인구 (천명)",154
"강원도","15 - 24세","2020","경제활동인구 (천명)",48
"강원도","15 - 24세","2020","비경제활동인구 (천명)",106
"강원도","15 - 24세","2020","경제활동참가율 (%)",31.4
"강원도","15 - 24세","2020","고용률 (%)",28.7
"강원도","15 - 24세","2021","15세이상인구 (천명)",146
"강원도","15 - 24세","2021","경제활동인구 (천명)",43
