시도별,성별,연령별,시점,추계인구
울산광역시,여자,90 - 94세,2023 년,2322
울산광역시,여자,90 - 94세,2024 년,2526
울산광역시,여자,95 - 99세,2000 년,76
울산광역시,여자,95 - 99세,2001 년,56
울산광역시,여자,95 - 99세,2002 년,66
울산광역시,여자,95 - 99세,2003 년,74
울산광역시,여자,95 - 99세,2004 년,75
울산광역시,여자,95 - 99세,2005 년,84
울산광역시,여자,95 - 99세,2006 년,90
울산광역시,여자,95 - 99세,2007 년,98
울산광역시,여자,95 - 99세,2008 년,102
울산광역시,여자,95 - 99세,2009 년,119
울산광역시,여자,95 - 99세,2010 년,141
울산광역시,여자,95 - 99세,2011 년,174
울산광역시,여자,95 - 99세,2012 년,208
울산광역시,여자,95 - 99세,2013 년,210
울산광역시,여자,95 - 99세,2014 년,206
울산광역시,여자,95 - 99세,2015 년,230
울산광역시,여자,95 - 99세,2016 년,266
울산광역시,여자,95 - 99세,2017 년,311
울산광역시,여자,95 - 99세,2018 년,363
울산광역시,여자,95 - 99세,2019 년,403
울산광역시,여자,95 - 99세,2020 년,429
울산광역시,여자,95 - 99세,2021 년,482
울산광역시,여자,95 - 99세,2022 년,485
울산광역시,여자,95 - 99세,2023 년,495
울산광역시,여자,95 - 99세,2024 년,539
울산광역시,여자,100세 이상,2000 년,11
울산광역시,여자,100세 이상,2001 년,9
울산광역시,여자,100세 이상,2002 년,11
울산광역시,여자,100세 이상,2003 년,12
울산광역시,여자,100세 이상,2004 년,12
울산광역시,여자,100세 이상,2005 년,12
울산광역시,여자,100세 이상,2006 년,14
울산광역시,여자,100세 이상,2007 년,14
울산광역시,여자,100세 이상,2008 년,13
울산광역시,여자,100세 이상,2009 년,16
울산광역시,여자,100세 이상,2010 년,21
울산광역시,여자,100세 이상,2011 년,21
울산광역시,여자,100세 이상,2012 년,21
울산광역시,여자,100세 이상,2013 년,23
울산광역시,여자,100세 이상,2014 년,26
울산광역시,여자,100세 이상,2015 년,35
울산광역시,여자,100세 이상,2016 년,33
울산광역시,여자,100세 이상,2017 년,38
울산광역시,여자,100세 이상,2018 년,41
울산광역시,여자,100세 이상,2019 년,42
울산광역시,여자,100세 이상,2020 년,39
울산광역시,여자,100세 이상,2021 년,53
울산광역시,여자,100세 이상,2022 년,48
울산광역시,여자,100세 이상,2023 년,55
울산광역시,여자,100세 이상,2024 년,58
세종특별자치시,계,계,2000 년,
세종특별자치시,계,계,2001 년,
세종특별자치시,계,계,2002 년,
세종특별자치시,계,계,2003 년,
세종특별자치시,계,계,2004 년,
세종특별자치시,계,계,2005 년,
세종특별자치시,계,계,2006 년,
세종특별자치시,계,계,2007 년,
세종특별자치시,계,계,2008 년,
세종특별자치시,계,계,2009 년,
세종특별자치시,계,계,2010 년,
세종특별자치시,계,계,2011 년,
세종특별자치시,계,계,2012 년,102157
세종특별자치시,계,계,2013 년,118463
세종특별자치시,계,계,2014 년,132437
세종특별자치시,계,계,2015 년,187202
세종특별자치시,계,계,2016 년,234410
세종특별자치시,계,계,2017 년,265517
세종특별자치시,계,계,2018 년,302249
세종특별자치시,계,계,2019 년,329422
세종특별자치시,계,계,2020 년,348302
세종특별자치시,계,계,2021 년,361131
세종특별자치시,계,계,2022 년,380410
세종특별자치시,계,계,2023 년,387256
세종특별자치시,계,계,2024 년,389166
세종특별자치시,계,0 - 4세,2000 년,
세종특별자치시,계,0 - 4세,2001 년,
세종특별자치시,계,0 - 4세,2002 년,
세종특별자치시,계,0 - 4세,2003 년,
세종특별자치시,계,0 - 4세,2004 년,
세종특별자치시,계,0 - 4세,2005 년,
세종특별자치시,계,0 - 4세,2006 년,
세종특별자치시,계,0 - 4세,2007 년,
세종특별자치시,계,0 - 4세,2008 년,
세종특별자치시,계,0 - 4세,2009 년,
세종특별자치시,계,0 - 4세,2010 년,
세종특별자치시,계,0 - 4세,2011 년,
세종특별자치시,계,0 - 4세,2012 년,4573
세종특별자치시,계,0 - 4세,2013 년,6068
세종특별자치시,계,0 - 4세,2014 년,7101
세종특별자치시,계,0 - 4세,2015 년,12469
세종특별자치시,계,0 - 4세,2016 년,16097
세종특별자치시,계,0 - 4세,2017 년,18189
세종특별자치시,계,0 - 4세,2018 년,20497
세종특별자치시,계,0 - 4세,2019 년,21598
세종특별자치시,계,0 - 4세,2020 년,21238
세종특별자치시,계,0 - 4세,2021 년,20286
세종특별자치시,계,0 - 4세,2022 년,19641
세종특별자치시,계,0 - 4세,2023 년,18149
세종특별자치시,계,0 - 4세,2024 년,16643
세종특별자치시,계,5 - 9세,2000 년,
세종특별자치시,계,5 - 9세,2001 년,
세종특별자치시,계,5 - 9세,2002 년,
세종특별자치시,계,5 - 9세,2003 년,
세종특별자치시,계,5 - 9세,2004 년,
세종특별자치시,계,5 - 9세,2005 년,
세종특별자치시,계,5 - 9세,2006 년,
세종특별자치시,계,5 - 9세,2007 년,
세종특별자치시,계,5 - 9세,2008 년,
세종특별자치시,계,5 - 9세,2009 년,
세종특별자치시,계,5 - 9세,2010 년,
세종특별자치시,계,5 - 9세,2011 년,
세종특별자치시,계,5 - 9세,2012 년,4361
세종특별자치시,계,5 - 9세,2013 년,6083
세종특별자치시,계,5 - 9세,2014 년,7155
세종특별자치시,계,5 - 9세,2015 년,12338
세종특별자치시,계,5 - 9세,2016 년,16551
세종특별자치시,계,5 - 9세,2017 년,19305
세종특별자치시,계,5 - 9세,2018 년,22007
세종특별자치시,계,5 - 9세,2019 년,23718
세종특별자치시,계,5 - 9세,2020 년,25339
세종특별자치시,계,5 - 9세,2021 년,26175
세종특별자치시,계,5 - 9세,2022 년,26576
세종특별자치시,계,5 - 9세,2023 년,26348
세종특별자치시,계,5 - 9세,2024 년,25355
세종특별자치시,계,10 - 14세,2000 년,
세종특별자치시,계,10 - 14세,2001 년,
세종특별자치시,계,10 - 14세,2002 년,
세종특별자치시,계,10 - 14세,2003 년,
세종특별자치시,계,10 - 14세,2004 년,
세종특별자치시,계,10 - 14세,2005 년,
세종특별자치시,계,10 - 14세,2006 년,
세종특별자치시,계,10 - 14세,2007 년,
세종특별자치시,계,10 - 14세,2008 년,
세종특별자치시,계,10 - 14세,2009 년,
세종특별자치시,계,10 - 14세,2010 년,
세종특별자치시,계,10 - 14세,2011 년,
세종특별자치시,계,10 - 14세,2012 년,5284
세종특별자치시,계,10 - 14세,2013 년,6535
세종특별자치시,계,10 - 14세,2014 년,7140
세종특별자치시,계,10 - 14세,2015 년,10800
세종특별자치시,계,10 - 14세,2016 년,13576
세종특별자치시,계,10 - 14세,2017 년,15892
세종특별자치시,계,10 - 14세,2018 년,18852
세종특별자치시,계,10 - 14세,2019 년,20765
세종특별자치시,계,10 - 14세,2020 년,22694
세종특별자치시,계,10 - 14세,2021 년,24644
세종특별자치시,계,10 - 14세,2022 년,26344
세종특별자치시,계,10 - 14세,2023 년,27022
세종특별자치시,계,10 - 14세,2024 년,27355
세종특별자치시,계,15 - 19세,2000 년,
세종특별자치시,계,15 - 19세,2001 년,
세종특별자치시,계,15 - 19세,2002 년,
세종특별자치시,계,15 - 19세,2003 년,
세종특별자치시,계,15 - 19세,2004 년,
세종특별자치시,계,15 - 19세,2005 년,
세종특별자치시,계,15 - 19세,2006 년,
세종특별자치시,계,15 - 19세,2007 년,
세종특별자치시,계,15 - 19세,2008 년,
세종특별자치시,계,15 - 19세,2009 년,
세종특별자치시,계,15 - 19세,2010 년,
세종특별자치시,계,15 - 19세,2011 년,
세종특별자치시,계,15 - 19세,2012 년,7908
세종특별자치시,계,15 - 19세,2013 년,8442
세종특별자치시,계,15 - 19세,2014 년,9077
세종특별자치시,계,15 - 19세,2015 년,11691
세종특별자치시,계,15 - 19세,2016 년,14197
세종특별자치시,계,15 - 19세,2017 년,15715
세종특별자치시,계,15 - 19세,2018 년,17088
세종특별자치시,계,15 - 19세,2019 년,17588
세종특별자치시,계,15 - 19세,2020 년,19147
세종특별자치시,계,15 - 19세,2021 년,19054
세종특별자치시,계,15 - 19세,2022 년,21495
세종특별자치시,계,15 - 19세,2023 년,22299
세종특별자치시,계,15 - 19세,2024 년,22921
세종특별자치시,계,20 - 24세,2000 년,
세종특별자치시,계,20 - 24세,2001 년,
세종특별자치시,계,20 - 24세,2002 년,
세종특별자치시,계,20 - 24세,2003 년,
세종특별자치시,계,20 - 24세,2004 년,
세종특별자치시,계,20 - 24세,2005 년,
세종특별자치시,계,20 - 24세,2006 년,
세종특별자치시,계,20 - 24세,2007 년,
세종특별자치시,계,20 - 24세,2008 년,
세종특별자치시,계,20 - 24세,2009 년,
세종특별자치시,계,20 - 24세,2010 년,
세종특별자치시,계,20 - 24세,2011 년,
세종특별자치시,계,20 - 24세,2012 년,9152
세종특별자치시,계,20 - 24세,2013 년,9967
세종특별자치시,계,20 - 24세,2014 년,10873
세종특별자치시,계,20 - 24세,2015 년,13446
세종특별자치시,계,20 - 24세,2016 년,16722
세종특별자치시,계,20 - 24세,2017 년,17457
세종특별자치시,계,20 - 24세,2018 년,18907
세종특별자치시,계,20 - 24세,2019 년,20463
세종특별자치시,계,20 - 24세,2020 년,21314
세종특별자치시,계,20 - 24세,2021 년,19718
세종특별자치시,계,20 - 24세,2022 년,21633
세종특별자치시,계,20 - 24세,2023 년,21745
세종특별자치시,계,20 - 24세,2024 년,21607
세종특별자치시,계,25 - 29세,2000 년,
세종특별자치시,계,25 - 29세,2001 년,
세종특별자치시,계,25 - 29세,2002 년,
세종특별자치시,계,25 - 29세,2003 년,
세종특별자치시,계,25 - 29세,2004 년,
세종특별자치시,계,25 - 29세,2005 년,
세종특별자치시,계,25 - 29세,2006 년,
세종특별자치시,계,25 - 29세,2007 년,
세종특별자치시,계,25 - 29세,2008 년,
세종특별자치시,계,25 - 29세,2009 년,
세종특별자치시,계,25 - 29세,2010 년,
세종특별자치시,계,25 - 29세,2011 년,
세종특별자치시,계,25 - 29세,2012 년,6321
세종특별자치시,계,25 - 29세,2013 년,6980
세종특별자치시,계,25 - 29세,2014 년,7962
세종특별자치시,계,25 - 29세,2015 년,11011
세종특별자치시,계,25 - 29세,2016 년,14084
세종특별자치시,계,25 - 29세,2017 년,15915
세종특별자치시,계,25 - 29세,2018 년,17999
세종특별자치시,계,25 - 29세,2019 년,20124
세종특별자치시,계,25 - 29세,2020 년,20567
세종특별자치시,계,25 - 29세,2021 년,21533
세종특별자치시,계,25 - 29세,2022 년,22011
세종특별자치시,계,25 - 29세,2023 년,22169
세종특별자치시,계,25 - 29세,2024 년,22192
세종특별자치시,계,30 - 34세,2000 년,
세종특별자치시,계,30 - 34세,2001 년,
세종특별자치시,계,30 - 34세,2002 년,
세종특별자치시,계,30 - 34세,2003 년,
세종특별자치시,계,30 - 34세,2004 년,
세종특별자치시,계,30 - 34세,2005 년,
세종특별자치시,계,30 - 34세,2006 년,
세종특별자치시,계,30 - 34세,2007 년,
세종특별자치시,계,30 - 34세,2008 년,
세종특별자치시,계,30 - 34세,2009 년,
세종특별자치시,계,30 - 34세,2010 년,
세종특별자치시,계,30 - 34세,2011 년,
세종특별자치시,계,30 - 34세,2012 년,6985
세종특별자치시,계,30 - 34세,2013 년,8554
세종특별자치시,계,30 - 34세,2014 년,9872
세종특별자치시,계,30 - 34세,2015 년,15600
세종특별자치시,계,30 - 34세,2016 년,19509
세종특별자치시,계,30 - 34세,2017 년,20922
세종특별자치시,계,30 - 34세,2018 년,23124
세종특별자치시,계,30 - 34세,2019 년,25029
세종특별자치시,계,30 - 34세,2020 년,25864
세종특별자치시,계,30 - 34세,2021 년,26387
세종특별자치시,계,30 - 34세,2022 년,27512
세종특별자치시,계,30 - 34세,2023 년,27900
세종특별자치시,계,30 - 34세,2024 년,27745
세종특별자치시,계,35 - 39세,2000 년,
세종특별자치시,계,35 - 39세,2001 년,
세종특별자치시,계,35 - 39세,2002 년,
세종특별자치시,계,35 - 39세,2003 년,
세종특별자치시,계,35 - 39세,2004 년,
세종특별자치시,계,35 - 39세,2005 년,
세종특별자치시,계,35 - 39세,2006 년,
세종특별자치시,계,35 - 39세,2007 년,
세종특별자치시,계,35 - 39세,2008 년,
세종특별자치시,계,35 - 39세,2009 년,
세종특별자치시,계,35 - 39세,2010 년,
세종특별자치시,계,35 - 39세,2011 년,
세종특별자치시,계,35 - 39세,2012 년,7317
세종특별자치시,계,35 - 39세,2013 년,9232
세종특별자치시,계,35 - 39세,2014 년,10490
세종특별자치시,계,35 - 39세,2015 년,17758
세종특별자치시,계,35 - 39세,2016 년,23721
세종특별자치시,계,35 - 39세,2017 년,27917
세종특별자치시,계,35 - 39세,2018 년,32632
세종특별자치시,계,35 - 39세,2019 년,34936
세종특별자치시,계,35 - 39세,2020 년,35104
세종특별자치시,계,35 - 39세,2021 년,34578
세종특별자치시,계,35 - 39세,2022 년,33807
세종특별자치시,계,35 - 39세,2023 년,32655
세종특별자치시,계,35 - 39세,2024 년,31461
세종특별자치시,계,40 - 44세,2000 년,
세종특별자치시,계,40 - 44세,2001 년,
세종특별자치시,계,40 - 44세,2002 년,
세종특별자치시,계,40 - 44세,2003 년,
세종특별자치시,계,40 - 44세,2004 년,
세종특별자치시,계,40 - 44세,2005 년,
세종특별자치시,계,40 - 44세,2006 년,
세종특별자치시,계,40 - 44세,2007 년,
세종특별자치시,계,40 - 44세,2008 년,
세종특별자치시,계,40 - 44세,2009 년,
세종특별자치시,계,40 - 44세,2010 년,
세종특별자치시,계,40 - 44세,2011 년,
세종특별자치시,계,40 - 44세,2012 년,7438
세종특별자치시,계,40 - 44세,2013 년,9737
세종특별자치시,계,40 - 44세,2014 년,11452
세종특별자치시,계,40 - 44세,2015 년,18088
세종특별자치시,계,40 - 44세,2016 년,22746
세종특별자치시,계,40 - 44세,2017 년,25746
세종특별자치시,계,40 - 44세,2018 년,29440
세종특별자치시,계,40 - 44세,2019 년,31745
세종특별자치시,계,40 - 44세,2020 년,34320
세종특별자치시,계,40 - 44세,2021 년,36869
세종특별자치시,계,40 - 44세,2022 년,39856
세종특별자치시,계,40 - 44세,2023 년,40975
세종특별자치시,계,40 - 44세,2024 년,40227
세종특별자치시,계,45 - 49세,2000 년,
세종특별자치시,계,45 - 49세,2001 년,
세종특별자치시,계,45 - 49세,2002 년,
세종특별자치시,계,45 - 49세,2003 년,
세종특별자치시,계,45 - 49세,2004 년,
세종특별자치시,계,45 - 49세,2005 년,
세종특별자치시,계,45 - 49세,2006 년,
세종특별자치시,계,45 - 49세,2007 년,
세종특별자치시,계,45 - 49세,2008 년,
세종특별자치시,계,45 - 49세,2009 년,
세종특별자치시,계,45 - 49세,2010 년,
세종특별자치시,계,45 - 49세,2011 년,
세종특별자치시,계,45 - 49세,2012 년,7078
세종특별자치시,계,45 - 49세,2013 년,8005
세종특별자치시,계,45 - 49세,2014 년,9605
세종특별자치시,계,45 - 49세,2015 년,13366
세종특별자치시,계,45 - 49세,2016 년,17707
세종특별자치시,계,45 - 49세,2017 년,21456
세종특별자치시,계,45 - 49세,2018 년,25489
세종특별자치시,계,45 - 49세,2019 년,28641
